"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"hamtabarn-request","hamtabarn-request","hamtabarn-request","","","",0,*,"","","","null {[]} {[]}
","HamtaBarn — Request","Logisk modell för begäran i HamtaBarn
(urn:riv:se.apotekensservice:pris:HamtaBarnResponder:1, HamtaBarnRequestType), inklusive SOAP-huvuden enligt WSDL.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"skapahkdbkonto","skapahkdbkonto.ansluten","skapahkdbkonto.ansluten","","","",1,1,"","","","boolean {[]} {[]}
","ansluten","Personens högkostnadsstatus. False - Konto ej skapat True - Konto skapat","","","","","","","","","",,,,,"",,,,"skapahkdbkonto.ansluten",1,1,"",""
"taborthkdbkonto-request","taborthkdbkonto-request","taborthkdbkonto-request","","","",0,*,"","","","null {[]} {[]}
","TaBortHkdbKonto — Request","Logisk modell för begäran i TaBortHkdbKonto
(urn:riv:se.apotekensservice:pris:TaBortHkdbKontoResponder:1, TaBortHkdbKontoRequestType), inklusive SOAP-huvuden enligt WSDL.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"taborthkdbkonto-request","taborthkdbkonto-request.logicalAddress","taborthkdbkonto-request.logicalAddress","","","",1,1,"","","","string {[]} {[]}
","logicalAddress","SOAP-huvud LogicalAddress. Orgnr of Apotekens Service AB","","","","","","","","","",,,,,"",,,,"taborthkdbkonto-request.logicalAddress",1,1,"",""
"taborthkdbkonto-request","taborthkdbkonto-request.argosHeader","taborthkdbkonto-request.argosHeader","","","",1,1,"","","","BackboneElement {[]} {[]}
","argosHeader","SOAP-huvud ArgosHeader. Argos header of Apotekens Service AB. Check documentation regarding mandatory fields for this specific service interaction","","","","","","","","","",,,,,"",,,,"taborthkdbkonto-request.argosHeader",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"taborthkdbkonto-request","taborthkdbkonto-request.argosHeader.id","taborthkdbkonto-request.argosHeader.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"taborthkdbkonto-request","taborthkdbkonto-request.argosHeader.extension","taborthkdbkonto-request.argosHeader.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"taborthkdbkonto-request","taborthkdbkonto-request.argosHeader.modifierExtension","taborthkdbkonto-request.argosHeader.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"taborthkdbkonto-request","taborthkdbkonto-request.argosHeader.forskrivarkod","taborthkdbkonto-request.argosHeader.forskrivarkod","","","",0,1,"","","","string {[]} {[]}
","forskrivarkod","forskrivarkod","","","","","","","","","",,,,,"",,,,"taborthkdbkonto-request.argosHeader.forskrivarkod",0,1,"",""
"taborthkdbkonto-request","taborthkdbkonto-request.argosHeader.legitimationskod","taborthkdbkonto-request.argosHeader.legitimationskod","","","",0,1,"","","","string {[]} {[]}
","legitimationskod","legitimationskod","","","","","","","","","",,,,,"",,,,"taborthkdbkonto-request.argosHeader.legitimationskod",0,1,"",""
"taborthkdbkonto-request","taborthkdbkonto-request.argosHeader.fornamn","taborthkdbkonto-request.argosHeader.fornamn","","","",0,1,"","","","string {[]} {[]}
","fornamn","fornamn","","","","","","","","","",,,,,"",,,,"taborthkdbkonto-request.argosHeader.fornamn",0,1,"",""
"taborthkdbkonto-request","taborthkdbkonto-request.argosHeader.efternamn","taborthkdbkonto-request.argosHeader.efternamn","","","",0,1,"","","","string {[]} {[]}
","efternamn","efternamn","","","","","","","","","",,,,,"",,,,"taborthkdbkonto-request.argosHeader.efternamn",0,1,"",""
"taborthkdbkonto-request","taborthkdbkonto-request.argosHeader.yrkesgrupp","taborthkdbkonto-request.argosHeader.yrkesgrupp","","","",0,1,"","","","string {[]} {[]}
","yrkesgrupp","yrkesgrupp","","","","","","","","","",,,,,"",,,,"taborthkdbkonto-request.argosHeader.yrkesgrupp",0,1,"",""
"taborthkdbkonto-request","taborthkdbkonto-request.argosHeader.befattningskod","taborthkdbkonto-request.argosHeader.befattningskod","","","",0,1,"","","","string {[]} {[]}
","befattningskod","befattningskod","","","","","","","","","",,,,,"",,,,"taborthkdbkonto-request.argosHeader.befattningskod",0,1,"",""
"taborthkdbkonto-request","taborthkdbkonto-request.argosHeader.arbetsplatskod","taborthkdbkonto-request.argosHeader.arbetsplatskod","","","",0,1,"","","","string {[]} {[]}
","arbetsplatskod","arbetsplatskod","","","","","","","","","",,,,,"",,,,"taborthkdbkonto-request.argosHeader.arbetsplatskod",0,1,"",""
"taborthkdbkonto-request","taborthkdbkonto-request.argosHeader.arbetsplatsnamn","taborthkdbkonto-request.argosHeader.arbetsplatsnamn","","","",0,1,"","","","string {[]} {[]}
","arbetsplatsnamn","arbetsplatsnamn","","","","","","","","","",,,,,"",,,,"taborthkdbkonto-request.argosHeader.arbetsplatsnamn",0,1,"",""
"taborthkdbkonto-request","taborthkdbkonto-request.argosHeader.postort","taborthkdbkonto-request.argosHeader.postort","","","",0,1,"","","","string {[]} {[]}
","postort","postort","","","","","","","","","",,,,,"",,,,"taborthkdbkonto-request.argosHeader.postort",0,1,"",""
"taborthkdbkonto-request","taborthkdbkonto-request.argosHeader.postadress","taborthkdbkonto-request.argosHeader.postadress","","","",0,1,"","","","string {[]} {[]}
","postadress","postadress","","","","","","","","","",,,,,"",,,,"taborthkdbkonto-request.argosHeader.postadress",0,1,"",""
"taborthkdbkonto-request","taborthkdbkonto-request.argosHeader.postnummer","taborthkdbkonto-request.argosHeader.postnummer","","","",0,1,"","","","string {[]} {[]}
","postnummer","postnummer","","","","","","","","","",,,,,"",,,,"taborthkdbkonto-request.argosHeader.postnummer",0,1,"",""
"taborthkdbkonto-request","taborthkdbkonto-request.argosHeader.telefonnummer","taborthkdbkonto-request.argosHeader.telefonnummer","","","",0,1,"","","","string {[]} {[]}
","telefonnummer","telefonnummer","","","","","","","","","",,,,,"",,,,"taborthkdbkonto-request.argosHeader.telefonnummer",0,1,"",""
"taborthkdbkonto-request","taborthkdbkonto-request.argosHeader.requestId","taborthkdbkonto-request.argosHeader.requestId","","","",0,1,"","","","string {[]} {[]}
","requestId","requestId","","","","","","","","","",,,,,"",,,,"taborthkdbkonto-request.argosHeader.requestId",0,1,"",""
"taborthkdbkonto-request","taborthkdbkonto-request.argosHeader.rollnamn","taborthkdbkonto-request.argosHeader.rollnamn","","","",0,1,"","","","string {[]} {[]}
","rollnamn","rollnamn","","","","","","","","","",,,,,"",,,,"taborthkdbkonto-request.argosHeader.rollnamn",0,1,"",""
"taborthkdbkonto-request","taborthkdbkonto-request.argosHeader.hsaID","taborthkdbkonto-request.argosHeader.hsaID","","","",0,1,"","","","string {[]} {[]}
","hsaID","hsaID","","","","","","","","","",,,,,"",,,,"taborthkdbkonto-request.argosHeader.hsaID",0,1,"",""
"taborthkdbkonto-request","taborthkdbkonto-request.argosHeader.katalog","taborthkdbkonto-request.argosHeader.katalog","","","",0,1,"","","","string {[]} {[]}
","katalog","katalog","","","","","","","","","",,,,,"",,,,"taborthkdbkonto-request.argosHeader.katalog",0,1,"",""
"taborthkdbkonto-request","taborthkdbkonto-request.argosHeader.organisationsnummer","taborthkdbkonto-request.argosHeader.organisationsnummer","","","",0,1,"","","","string {[]} {[]}
","organisationsnummer","organisationsnummer","","","","","","","","","",,,,,"",,,,"taborthkdbkonto-request.argosHeader.organisationsnummer",0,1,"",""
"taborthkdbkonto-request","taborthkdbkonto-request.argosHeader.systemnamn","taborthkdbkonto-request.argosHeader.systemnamn","","","",0,1,"","","","string {[]} {[]}
","systemnamn","systemnamn","","","","","","","","","",,,,,"",,,,"taborthkdbkonto-request.argosHeader.systemnamn",0,1,"",""
"taborthkdbkonto-request","taborthkdbkonto-request.argosHeader.systemversion","taborthkdbkonto-request.argosHeader.systemversion","","","",0,1,"","","","string {[]} {[]}
","systemversion","systemversion","","","","","","","","","",,,,,"",,,,"taborthkdbkonto-request.argosHeader.systemversion",0,1,"",""
"taborthkdbkonto-request","taborthkdbkonto-request.argosHeader.systemIp","taborthkdbkonto-request.argosHeader.systemIp","","","",0,1,"","","","string {[]} {[]}
","systemIp","systemIp","","","","","","","","","",,,,,"",,,,"taborthkdbkonto-request.argosHeader.systemIp",0,1,"",""
"taborthkdbkonto-request","taborthkdbkonto-request.klientinformation","taborthkdbkonto-request.klientinformation","","","",1,1,"","","","BackboneElement {[]} {[]}
","klientinformation","Objekt innehållande information om anropande klientsystem.","","","","","","","","","",,,,,"",,,,"taborthkdbkonto-request.klientinformation",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
